today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude
2014-10-20	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	male	62	adult		yes	34.53016779	36.05195237
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	72	adult	no	no	34.47398772	36.18222068
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	22	youth		no	34.47400017	36.18220953
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	16	adolescents	no	no	34.47414409	36.18093431
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	30	adult	yes	no	34.47865188	36.20854933
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	25	youth		no	34.47361825	36.19222431
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	25	youth		no	34.47456033	36.17652191
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	23	youth	no	yes	34.47401621	36.18170323
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	42	adult	no	yes	34.47389894	36.18125021
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	34	adult	no	yes	34.47392697	36.18065621
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	13	adolescents	no	no	34.47689137	36.19464529
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	27	adult	yes	yes	34.48027391	36.20471696
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	32	adult	yes	yes	34.47367758	36.19232476
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	15	adolescents		no	34.4746206	36.17602964
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	20	youth		no	34.47443008	36.17540938
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	35	adult		yes	34.47564114	36.18903793
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	42	adult	no	no	34.47611262	36.19235038
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	22	youth		yes	34.47632531	36.1828287
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	18	youth	no	no	34.47602352	36.19630781
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	16	adolescents		yes	34.47564537	36.18896535
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	25	adult	yes	yes	34.47603488	36.19249304
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	22	youth	yes	yes	34.47624723	36.19388024
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	14	adolescents	no	no	34.47617674	36.18280775
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	male	13	adolescents		no	34.47720918	36.1995703
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	lebanese	female	20	youth	no	no	34.47316898	36.16263636
2014-10-20	akkar	akkar	LBN51130	LBN51193	Mechmech	lebanese	female	43	adult	no	no	34.47141716	36.16949368
2014-10-20	akkar	akkar	LBN51130	LBN51193	Mechmech	lebanese	female	28	adult	no	no	34.4729055	36.16338822
2014-10-20	akkar	akkar	LBN51195	LBN51195	Mqaible	syrian	male	14	adolescents		no	34.65297262	36.35392296
2014-10-20	akkar	akkar	LBN51195	LBN51019	Akroum	syrian	male	12	adolescents		no	34.64046783	36.35300565
2014-10-20	akkar	akkar	LBN51195	LBN51195	Mqaible	syrian	male	16	adolescents		no	34.64480077	36.35428732
2014-10-20	akkar	akkar	LBN51195	LBN51019	Akroum	syrian	male	22	youth		no	34.65232881	36.35273793
2014-10-19	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	12	youth	no	no	34.52907527	36.03655527
2014-10-20	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	35	adult	no	yes	34.52940329	36.0385707
2014-10-20	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	44	adult	no	yes	34.53142748	36.04350027
2014-10-20	akkar	akkar	LBN51012	LBN51012	Aarqa	lebanese	female	20	youth	no	no	34.53268573	36.04725393
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	43	adult	no	yes	34.47809737	36.20568191
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	36	adult	no	yes	34.47917485	36.20544623
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	33	adult	no	yes	34.47568872	36.18690401
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	female	23	youth	no	no	34.47395592	36.18152188
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	45	adult		yes	34.47921061	36.20557149
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	46	adult		yes	34.47522615	36.19196339
2014-10-20	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	50	adult		yes	34.47554416	36.19148679
2014-10-21	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	15	adolescents		no	34.47574072	36.18695989
2014-10-21	akkar	akkar	LBN51130	LBN51130	Fnaideq	syrian	male	15	adolescents		no	34.47576347	36.18699091
2014-10-20	akkar	akkar	LBN51252	LBN51019	Akroum	syrian	female	34	adult	no	yes	34.64051897	36.35282917
2014-10-20	akkar	akkar	LBN51252	LBN51195	Mqaible	lebanese_ret	female	24	youth	no	yes	34.64400239	36.35635922
2014-10-20	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	14	adolescents	no	no	34.64436204	36.35211161
2014-10-20	akkar	akkar	LBN51252	LBN51195	Mqaible	syrian	female	19	youth	no	no	34.64411954	36.35235537
2014-10-20	akkar	akkar	LBN51252	LBN51019	Akroum	syrian	female	30	adult	no	yes	34.65011496	36.35109945
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	52	adult		yes	33.85767936	36.02817085
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	17	adolescents		no	33.85678247	36.02938324
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	44	adult		yes	33.85673132	36.02936795
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	14	adolescents		no	33.85762776	36.0297702
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	28	adult	yes	yes	33.85726136	36.02899199
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	22	youth	no	no	33.85664985	36.02917639
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	37	adult	no	yes	33.85664465	36.02908954
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	12	adolescents	no	no	33.856345	36.02828023
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	38	adult	no	yes	33.85517892	36.03067611
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	29	adult	no	yes	33.85504514	36.03057706
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	30	adult	no	yes	33.85746952	36.02518723
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	female	23	youth	yes	yes	33.8572695	36.02336558
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	46	adult		yes	33.8567846	36.02917311
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	43	adult		yes	33.85630605	36.02930667
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	13	adolescents		no	33.85655665	36.02981362
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	14	adolescents		no	33.85505447	36.0304817
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	28	adult		yes	33.8544998	36.02821935
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	29	adult		yes	33.85689458	36.02796357
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	47	adult		yes	33.85644855	36.02912218
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	27	adult		yes	33.85640981	36.02936805
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	24	youth		no	33.85444423	36.02889942
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	18	youth		no	33.85483151	36.03041299
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	18	youth		no	33.85413424	36.02885498
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	male	21	youth		no	33.85736289	36.0237375
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	29	adult	no	no	33.77690103	35.90425897
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	29	adult	no	no	33.77733193	35.90343386
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	21	youth	no	no	33.77654989	35.90415902
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	27	adult	no	no	33.77681372	35.9038365
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	29	adult	no	no	33.77337401	35.90043835
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	21	youth	no	no	33.86905044	35.96777797
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	female	18	youth	no	no	33.87013377	35.96577888
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	19	youth	no	no	33.87093253	35.96403336
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	18	youth	no	no	33.87204908	35.9629315
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	32	adult	yes	yes	33.8713359	35.96396028
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	male	14	adolescents		yes	33.79745895	35.92623607
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	male	28	adult		yes	33.79762118	35.92634147
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	male	44	adult		yes	33.77391598	35.90142823
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	80	adult	no	yes	33.77694749	35.90420309
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	25	adult	yes	yes	33.77603542	35.90291253
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	32	adult	yes	yes	33.77648361	35.90311178
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	27	adult	yes	yes	33.7741735	35.90361104
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	21	youth	yes	yes	33.7719776	35.89918746
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	lebanese	female	70	adult	no	no	33.78647946	35.91303787
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	19	youth		no	33.87295436	35.96454197
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	70	adult		yes	33.87265397	35.96450007
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	43	adult		yes	33.87329287	35.96450178
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	14	adolescents		no	33.87186522	35.96250439
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	15	adolescents		no	33.8658336	35.95621629
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	23	youth		no	33.87151711	35.96261624
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	14	adolescents		no	33.86948707	35.9639741
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	24	youth		yes	33.87036951	35.96684891
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	64	adult		yes	33.87029611	35.96673304
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	22	youth		no	33.86991887	35.96523253
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	69	adult		yes	33.87164867	35.96225089
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	24	youth		yes	33.86965121	35.96393364
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	26	adult		yes	33.87053866	35.96667866
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	26	adult	no	yes	33.85487098	36.02798645
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	22	adult	no	yes	33.85521937	36.02753551
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	27	adult	no	yes	33.85502512	36.02778437
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	23	youth	no	no	33.85494373	36.02781622
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	23	youth	no	no	33.85513283	36.02817731
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	20	youth	no	no	33.85515592	36.02834017
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	lebanese	female	24	youth	no	no	33.85519414	36.0282297
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	12	adolescents		no	33.86889118	35.96487156
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	23	youth		yes	33.87579183	35.95933381
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	male	13	adolescents		no	33.87574133	35.95893768
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	male	13	adolescents		no	33.87037234	35.96425599
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	female	14	adolescents	no	no	33.87001062	35.96560724
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	female	17	adolescents	no	no	33.86922541	35.96645599
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	35	adult	yes	yes	33.86908631	35.96777732
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	female	17	adolescents	no	no	33.87597288	35.95929223
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	syrian	female	12	adolescents	no	no	33.87590302	35.95937865
2014-10-20	bekaa	zahle	LBN25003	LBN25003	Ablah	lebanese	female	40	adult	yes	yes	33.86943139	35.96740273
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	female	25	adult	yes	yes	33.79749983	35.92632554
2014-10-20	bekaa	zahle	LBN25074	LBN25006	Bar Elias	syrian	female	20	youth	yes	yes	33.7974865	35.92636434
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	female	26	adult	no	yes	33.79750175	35.92630584
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	female	18	youth	no	no	33.79287385	35.93540205
2014-10-20	bekaa	zahle	LBN25006	LBN25006	Bar Elias	syrian	female	19	youth	no	no	33.79347312	35.93455154
2014-10-17	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	12	adolescents	no	no	33.61084578	35.48016169
2014-10-17	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	15	adolescents	no	no	33.6107856	35.48074381
2014-10-17	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	16	adolescents	no	no	33.61040171	35.48050225
2014-10-17	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	17	adolescents	no	no	33.60845916	35.48297415
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	23	youth	no	no	33.66748117	35.60176173
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	23	youth	no	no	33.66890991	35.60067359
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	50	adult	no	no	33.66888782	35.6005306
2014-10-20	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	lebanese	female	21	youth	no	no	33.66831793	35.60027638
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	22	youth		no	33.85778302	36.02815744
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	19	youth		no	33.85663466	36.02934751
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	21	youth		no	33.85513052	36.03047404
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	15	adolescents		no	33.85508945	36.03061938
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	17	adolescents		no	33.85711519	36.02431057
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	15	adolescents		no	33.85848203	36.03002393
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	13	adolescents		no	33.85844628	36.02893151
2014-10-20	bekaa	zahle	LBN25001	LBN25001	Aali en Nahri	syrian	male	18	youth		no	33.85853668	36.02497073
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	30	adult	no	no	34.45188473	35.87111453
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	20	youth	no	no	34.45209629	35.8711696
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	19	youth	no	no	34.45211687	35.87118208
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	34	adult	yes	yes	34.45191553	35.87236737
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	25	adult	yes	yes	34.45205354	35.87256585
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	24	youth	no	yes	34.45187019	35.87240324
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	32	adult	yes	yes	34.45174496	35.87169891
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	20	youth	no	no	34.45145201	35.87113598
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	26	adult	no	no	34.45629843	35.87597821
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	57	adult	no	yes	34.45204537	35.87107069
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	36	adult	no	yes	34.45257158	35.87147595
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	37	adult	no	yes	34.45193523	35.87223368
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	45	adult	no	yes	34.45180489	35.87240894
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	26	adult	no	no	34.45195895	35.87257675
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	syrian	female	34	adult	no	yes	34.45172916	35.87269653
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	46	adult	no	no	34.43763739	35.83817693
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	lebanese	female	81	adult	no	no	33.80605997	35.62800427
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	40	adult	no	no	34.43761101	35.83809712
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	38	adult	no	yes	33.80841895	35.62392677
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	25	adult	yes	no	34.43760287	35.83812165
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	45	adult	no	no	34.43727206	35.83909306
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	23	youth	no	no	34.43810747	35.83881121
2012-01-01	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	20	youth	no	yes	34.43796729	35.83881319
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	33	adult	no	yes	33.81047849	35.62491733
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	28	adult	no	yes	33.80960958	35.62487659
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	27	adult	yes	yes	33.81015503	35.6245725
2014-10-21	beirut_lbn	aley	LBN31002	LBN31002	Aaley ej Jdide	syrian	female	40	adult	no	yes	33.80842191	35.62393933
2014-10-20	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	24	youth		no	34.4525324	35.8740663
2014-10-20	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	16	adolescents		no	34.4553649	35.87200737
2014-10-20	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	16	adolescents		no	34.45515296	35.87116926
2014-10-20	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	15	adolescents		no	34.45234674	35.87509853
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	16	adolescents		no	34.45259945	35.87533188
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	22	youth		no	34.45252657	35.87428917
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	24	youth		no	34.45264929	35.87420418
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	54	adult	no	yes	34.45533589	35.87202488
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	50	adult	no	no	34.45594844	35.87208901
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	32	adult	yes	yes	34.45545747	35.87279661
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	27	adult	yes	yes	34.45218019	35.87413176
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	14	adolescents	no	no	34.4522014	35.8746708
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	40	adult	no	yes	34.44200125	35.84436444
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	23	youth		no	34.44375919	35.8441766
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	74	adult	no	yes	34.44195046	35.84483449
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	15	adolescents		no	34.44200754	35.84461053
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	25	adult	yes	yes	34.44018774	35.84377795
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	18	youth	yes	yes	34.44051258	35.8449795
2014-10-22	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	male	23	youth		yes	34.4403462	35.84176202
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	13	adolescents	no	no	34.4428	35.84181357
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	16	adolescents	no	no	34.44289941	35.84198213
2014-10-21	tripoli_t5	tripoli	LBN56017	LBN56017	Zahrieh	lebanese	female	15	adolescents	no	no	34.44125887	35.84051438
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	30	adult	no	yes	34.45602632	35.8700424
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	46	adult		yes	34.45481228	35.86972757
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	33	adult	no	yes	34.45611076	35.8703759
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	58	adult		yes	34.45493566	35.86955138
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	25	adult		yes	34.45499731	35.8693177
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	male	75	adult		yes	34.45362154	35.87072334
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	47	adult	no	yes	34.45624395	35.87070666
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	47	adult	no	yes	34.45096146	35.87312191
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	19	youth	no	no	34.45551472	35.8730976
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	19	youth	no	no	34.4562065	35.87063192
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	20	youth	no	no	34.45569803	35.87041685
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	48	adult	no	no	34.45283595	35.87167844
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	22	youth	no	no	34.45051201	35.87334596
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	30	adult	yes	yes	34.45551157	35.87206135
2014-10-21	tripoli_t5	el_mineh	LBN55040	LBN55040	El Beddaoui	lebanese	female	54	adult	no	yes	34.45604607	35.87068432
2014-10-21	beirut_lbn	aley	LBN31083	LBN31083	Mansouriye et Ain el Marj	lebanese	male	50	adult		yes	33.78102764	35.62830857
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	35	adult	yes	yes	34.43581792	35.83863406
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	26	youth	yes	no	34.43580464	35.83834646
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	53	adult	no	yes	34.43652588	35.83830179
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	16	youth		no	34.43662471	35.83687435
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	21	youth	yes	yes	34.43651967	35.83791103
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	female	16	adolescents	no	no	34.43658304	35.84015651
2014-10-21	tripoli_t5	tripoli	LBN56013	LBN56013	Tal	lebanese	male	25	adult		no	34.43684715	35.8383785
